lambda_1,lambda_tv,r2,mse
0.015152484848484847,0.6250551925273976,-0.8770134022368286,2.084563067759929
0.015152484848484847,0.7906043210907702,-0.8770123159714953,2.084561861381438
0.015152484848484847,1.0,-0.8770132264625545,2.0845628725495167
0.0202029797979798,1e-05,0.286767103697564,0.7920982090866893
0.0202029797979798,1.2648552168552958e-05,0.28833792533320635,0.7903536947620732
0.0202029797979798,1.5998587196060572e-05,0.2910204829953603,0.7873745148462565
0.0202029797979798,2.0235896477251556e-05,0.2941736491562209,0.7838726891706342
0.0202029797979798,2.559547922699533e-05,0.29309579239317785,0.785069729318508
0.0202029797979798,3.237457542817647e-05,0.2832118233096915,0.7960466125361575
0.0202029797979798,4.094915062380427e-05,0.2753504307285528,0.8047772740307823
0.0202029797979798,5.1794746792312125e-05,0.2616915250063533,0.8199465053109536
0.0202029797979798,6.55128556859551e-05,0.22804521328560245,0.8573132383858652
0.0202029797979798,8.286427728546843e-05,0.19302395690066232,0.8962069498317181
0.0202029797979798,0.00010481131341546853,0.12660349565487272,0.9699718149581755
0.0202029797979798,0.00013257113655901095,-0.008331291539009023,1.119826937785328
0.0202029797979798,0.00016768329368110083,-0.04874999988390516,1.1647149213031462
0.0202029797979798,0.00021209508879201905,-0.12533227437307737,1.2497652362635714
0.0202029797979798,0.0002682695795279727,-0.15864598215482761,1.2867625879123272
0.0202029797979798,0.000339322177189533,-0.1568507485893902,1.2847688474392682
0.0202029797979798,0.00042919342601287783,-0.14167515729992797,1.267915223967143
0.0202029797979798,0.0005428675439323859,-0.1418199722546436,1.2680760517512704
0.0202029797979798,0.0006866488450042998,-0.24042352470767092,1.3775826346816653
0.0202029797979798,0.000868511373751353,-0.31308907288659893,1.4582831335975546
0.0202029797979798,0.0010985411419875584,-0.36195880441413775,1.5125566072724097
0.0202029797979798,0.0013894954943731374,-0.3919482446672755,1.545862112443542
0.0202029797979798,0.001757510624854793,-0.4125807532701089,1.5687760486879243
0.0202029797979798,0.0022229964825261957,-0.4117807920602108,1.567887632232396
0.0202029797979798,0.002811768697974231,-0.3723782726920988,1.5241282021965854
0.0202029797979798,0.0035564803062231283,-0.35379175625506565,1.5034864925120512
0.0202029797979798,0.004498432668969444,-0.3557510843579581,1.5056624721806284
0.0202029797979798,0.005689866029018299,-0.35442542378296005,1.5041902274583832
0.0202029797979798,0.0071968567300115215,-0.33999860282722705,1.488168169164251
0.0202029797979798,0.009102981779915217,-0.335753658475598,1.4834538425592536
0.0202029797979798,0.011513953993264481,-0.35941043410371987,1.5097264523967213
0.0202029797979798,0.014563484775012445,-0.34948158737894497,1.4986997292186928
0.0202029797979798,0.018420699693267165,-0.33573546596872084,1.4834336384265068
0.0202029797979798,0.023299518105153717,-0.33302065437480866,1.4804186381191824
0.0202029797979798,0.029470517025518096,-0.34331530722962533,1.4918516162273763
0.0202029797979798,0.037275937203149416,-0.3653076297623721,1.5162757270362794
0.0202029797979798,0.04714866363457394,-0.4133140145830807,1.5695903899442076
0.0202029797979798,0.05963623316594643,-0.4783262835008615,1.6417913526948098
0.0202029797979798,0.07543120063354623,-0.5695935421979497,1.743150435453046
0.0202029797979798,0.09540954763499944,-0.649493315923489,1.8318850801988698
0.0202029797979798,0.1206792640639329,-0.6776876969330856,1.8631970384943817
0.0202029797979798,0.15264179671752334,-0.7516555219815995,1.945343812787475
0.0202029797979798,0.19306977288832497,-0.7760570103094109,1.9724434814983713
0.0202029797979798,0.244205309454865,-0.776059358211747,1.9724460890186433
0.0202029797979798,0.30888435964774846,-0.7760570415799433,1.9724435162266247
0.0202029797979798,0.3906939937054621,-0.7760569676818265,1.9724434341572665
0.0202029797979798,0.49417133613238384,-0.7760570468438388,1.9724435220725725
0.0202029797979798,0.6250551925273976,-0.776057185747377,1.9724436763352886
0.0202029797979798,0.7906043210907702,-0.7760569096844818,1.9724433697468995
0.0202029797979798,1.0,-0.7760570303658638,1.972443503772555
0.02525347474747475,1e-05,0.27401146230324225,0.80626429811115
0.02525347474747475,1.2648552168552958e-05,0.27450471797965703,0.8057165009751295
0.02525347474747475,1.5998587196060572e-05,0.274941784885946,0.8052311056498195
0.02525347474747475,2.0235896477251556e-05,0.2760094586917584,0.8040453744337509
0.02525347474747475,2.559547922699533e-05,0.27762535183342407,0.802250804847541
0.02525347474747475,3.237457542817647e-05,0.270702820396471,0.8099387911728825
0.02525347474747475,4.094915062380427e-05,0.25355055587703124,0.8289876573680114
0.02525347474747475,5.1794746792312125e-05,0.2351964167762809,0.8493712947274239
